year,month,gid_3,est,se
2018,02,AND.2_1,0,0.27450200609713465
2018,02,AND.3_1,0,0.28632495871296654
2018,02,ARE.3.3.1_1,0,0.2760202658994212
2018,02,ARE.3.3.58_1,0,0.2760202658994212
2018,02,ARG.17.4_1,0,0.2848862231842041
2018,02,ARG.5.1_1,0,0.27142894774447635
2018,02,AUS.10.31_1,0,0.2947386484173239
2018,02,AUS.10.35_1,0,0.290577761426155
2018,02,AUS.10.40_1,0,0.2819760814510878
2018,02,AUS.10.42_1,0,0.27450200609713465
2018,02,AUS.10.44_1,0,0.26830577330349786
2018,02,AUS.10.49_1,0,0.2760202658994212
2018,02,AUS.10.50_1,0,0.24664921616708177
2018,02,AUS.10.59_1,0,0.24840633185509925
2018,02,AUS.10.64_1,0,0.26987373312686774
2018,02,AUS.10.74_1,0,0.27450200609713465
2018,02,AUS.10.77_1,0,0.26830577330349786
2018,02,AUS.10.78_1,0,0.2790212408632233
2018,02,AUS.10.9_1,0,0.2819760814510878
2018,02,AUS.5.112_1,0,0.26830577330349786
2018,02,AUS.5.122_1,0,0.2760202658994212
2018,02,AUS.5.81_1,0,0.28775302222878874
2018,02,AUS.7.24_1,0,0.28632495871296654
2018,02,AUS.8.1_1,0,0.2790212408632233
2018,02,AUS.8.67_1,0,0.25014710386805117
2018,02,AUT.9.1.1_2,0,0.2602666685127751
2018,02,BOL.4.17.4_2,0,0.2619018758859749
2018,02,BRA.17.31_2,0,0.304110972316823
2018,02,BRA.25.565_2,0,0.2602666685127751
2018,02,BRA.5.67_2,0,0.2790212408632233
2018,02,BRA.7.1_2,0,0.25014710386805117
2018,02,BRA.9.187_2,0,0.2988114594326802
2018,02,CHL.14.3.4_1,0,0.28343665312788385
2018,02,CHL.14.5.1_1,0,0.25527468571161765
2018,02,CHL.14.5.17_1,0,0.25527468571161765
2018,02,CHL.14.5.19_1,0,0.25527468571161765
2018,02,CHL.14.5.22_1,0,0.25527468571161765
2018,02,CHL.14.5.3_1,0,0.25527468571161765
2018,02,CHL.14.5.31_1,0,0.25527468571161765
2018,02,COL.11.27_2,0,0.27142894774447635
2018,02,COL.20.27_2,0,0.2947386484173239
2018,02,COL.31.10_2,0,0.2848862231842041
2018,02,COL.31.12_2,0,0.2819760814510878
2018,02,COL.31.26_2,0,0.290577761426155
2018,02,COL.31.32_2,0,0.27297163499805893
2018,02,COL.4.2_2,0,0.26987373312686774
2018,02,CRI.3.10.6_1,0,0.27142894774447635
2018,02,DEU.1.15.1_1,0,0.2790212408632233
2018,02,DEU.2.37.11_1,0,0.2760202658994212
2018,02,DEU.2.54.1_1,0,0.28343665312788385
2018,02,DEU.3.1.1_1,0,0.2790212408632233
2018,02,DOM.27.6_1,0,0.28775302222878874
2018,02,ECU.10.11.1_1,0,0.27297163499805893
2018,02,ECU.10.14.3_1,0,0.27142894774447635
2018,02,ECU.10.14.4_1,0,0.27142894774447635
2018,02,ECU.10.22.1_1,0,0.26352313834736496
2018,02,ECU.19.6.19_1,0,0.2775266131761439
2018,02,ECU.19.6.32_1,0,0.2775266131761439
2018,02,ECU.19.6.9_1,0,0.2775266131761439
2018,02,ESP.1.1.5_1,0,0.27142894774447635
2018,02,ESP.1.1.6_1,0,0.27142894774447635
2018,02,ESP.1.2.1_1,0,0.2819760814510878
2018,02,ESP.1.2.2_1,0,0.2819760814510878
2018,02,ESP.1.2.6_1,0,0.2819760814510878
2018,02,ESP.1.3.2_1,0,0.26830577330349786
2018,02,ESP.1.4.5_1,0,0.2586172517116422
2018,02,ESP.1.4.8_1,0,0.2586172517116422
2018,02,ESP.1.4.9_1,0,0.2586172517116422
2018,02,ESP.1.5.3_1,0,0.27297163499805893
2018,02,ESP.1.6.2_1,0,0.29197474077263813
2018,02,ESP.1.6.5_1,0,0.29197474077263813
2018,02,ESP.1.7.1_1,0,0.2602666685127751
2018,02,ESP.1.7.2_1,0,0.2602666685127751
2018,02,ESP.1.7.4_1,0,0.2602666685127751
2018,02,ESP.1.8.2_1,0,0.25695335184625445
2018,02,ESP.1.8.3_1,0,0.25695335184625445
2018,02,ESP.10.1.1_1,0,0.2586172517116422
2018,02,ESP.10.1.3_1,0,0.2586172517116422
2018,02,ESP.10.1.4_1,0,0.2586172517116422
2018,02,ESP.10.1.6_1,0,0.2586172517116422
2018,02,ESP.10.1.7_1,0,0.2586172517116422
2018,02,ESP.10.1.9_1,0,0.2586172517116422
2018,02,ESP.10.2.2_1,0,0.2602666685127751
2018,02,ESP.10.2.5_1,0,0.2602666685127751
2018,02,ESP.10.2.7_1,0,0.2602666685127751
2018,02,ESP.10.2.8_1,0,0.2602666685127751
2018,02,ESP.10.3.1_1,0,0.2602666685127751
2018,02,ESP.10.3.10_1,0,0.2602666685127751
2018,02,ESP.10.3.11_1,0,0.2602666685127751
2018,02,ESP.10.3.13_1,0,0.2602666685127751
2018,02,ESP.10.3.14_1,0,0.2602666685127751
2018,02,ESP.10.3.17_1,0,0.2602666685127751
2018,02,ESP.10.3.2_1,0,0.2602666685127751
2018,02,ESP.10.3.3_1,0,0.2602666685127751
2018,02,ESP.10.3.4_1,0,0.2602666685127751
2018,02,ESP.10.3.5_1,0,0.2602666685127751
2018,02,ESP.10.3.6_1,0,0.2602666685127751
2018,02,ESP.10.3.7_1,0,0.2602666685127751
2018,02,ESP.10.3.8_1,0,0.2602666685127751
2018,02,ESP.11.1.5_1,0,0.2775266131761439
2018,02,ESP.12.1.1_1,0,0.29197474077263813
2018,02,ESP.12.1.2_1,0,0.29197474077263813
2018,02,ESP.12.1.3_1,0,0.29197474077263813
2018,02,ESP.12.3.1_1,0,0.30926792049394103
2018,02,ESP.12.4.1_1,0,0.27450200609713465
2018,02,ESP.12.4.3_1,0,0.27450200609713465
2018,02,ESP.13.1.2_1,0,0.2775266131761439
2018,02,ESP.13.1.4_1,0,0.2775266131761439
2018,02,ESP.13.1.5_1,0,0.2775266131761439
2018,02,ESP.13.1.7_1,0,0.2775266131761439
2018,02,ESP.13.1.8_1,0,0.2775266131761439
2018,02,ESP.13.1.9_1,0,0.2775266131761439
2018,02,ESP.14.1.1_1,0,0.2848862231842041
2018,02,ESP.14.2.1_1,0,0.28775302222878874
2018,02,ESP.15.1.2_1,0,0.28775302222878874
2018,02,ESP.15.1.3_1,0,0.28775302222878874
2018,02,ESP.15.1.6_1,0,0.28775302222878874
2018,02,ESP.16.3.1_1,0,0.26513071171460745
2018,02,ESP.17.1.5_1,0,0.2790212408632233
2018,02,ESP.17.1.8_1,0,0.2790212408632233
2018,02,ESP.18.1.12_1,0,0.27297163499805893
2018,02,ESP.18.1.2_1,0,0.27297163499805893
2018,02,ESP.18.1.4_1,0,0.27297163499805893
2018,02,ESP.18.1.5_1,0,0.27297163499805893
2018,02,ESP.2.1.3_1,0,0.27297163499805893
2018,02,ESP.2.1.4_1,0,0.27297163499805893
2018,02,ESP.2.1.5_1,0,0.27297163499805893
2018,02,ESP.2.1.7_1,0,0.27297163499805893
2018,02,ESP.2.2.1_1,0,0.2848862231842041
2018,02,ESP.2.2.3_1,0,0.2848862231842041
2018,02,ESP.2.2.4_1,0,0.2848862231842041
2018,02,ESP.2.3.2_1,0,0.290577761426155
2018,02,ESP.2.3.3_1,0,0.290577761426155
2018,02,ESP.2.3.8_1,0,0.290577761426155
2018,02,ESP.3.1.11_1,0,0.28050433629924987
2018,02,ESP.3.1.2_1,0,0.28050433629924987
2018,02,ESP.3.1.4_1,0,0.28050433629924987
2018,02,ESP.3.1.5_1,0,0.28050433629924987
2018,02,ESP.3.1.9_1,0,0.28050433629924987
2018,02,ESP.4.1.3_1,0,0.290577761426155
2018,02,ESP.4.2.1_1,0,0.27297163499805893
2018,02,ESP.4.4.2_1,0,0.2790212408632233
2018,02,ESP.4.4.4_1,0,0.2790212408632233
2018,02,ESP.4.5.4_1,0,0.2760202658994212
2018,02,ESP.4.5.6_1,0,0.2760202658994212
2018,02,ESP.5.2.4_1,0,0.2775266131761439
2018,02,ESP.5.2.9_1,0,0.2775266131761439
2018,02,ESP.5.3.1_1,0,0.27450200609713465
2018,02,ESP.6.1.10_1,0,0.26830577330349786
2018,02,ESP.6.1.11_1,0,0.26830577330349786
2018,02,ESP.6.1.12_1,0,0.26830577330349786
2018,02,ESP.6.1.3_1,0,0.26830577330349786
2018,02,ESP.6.1.4_1,0,0.26830577330349786
2018,02,ESP.6.1.5_1,0,0.26830577330349786
2018,02,ESP.6.1.7_1,0,0.26830577330349786
2018,02,ESP.6.1.8_1,0,0.26830577330349786
2018,02,ESP.6.1.9_1,0,0.26830577330349786
2018,02,ESP.6.2.1_1,0,0.28775302222878874
2018,02,ESP.6.2.2_1,0,0.28775302222878874
2018,02,ESP.6.2.3_1,0,0.28775302222878874
2018,02,ESP.6.2.4_1,0,0.28775302222878874
2018,02,ESP.6.2.5_1,0,0.28775302222878874
2018,02,ESP.6.2.6_1,0,0.28775302222878874
2018,02,ESP.6.2.7_1,0,0.28775302222878874
2018,02,ESP.6.3.10_1,0,0.27297163499805893
2018,02,ESP.6.3.4_1,0,0.27297163499805893
2018,02,ESP.6.3.6_1,0,0.27297163499805893
2018,02,ESP.6.3.7_1,0,0.27297163499805893
2018,02,ESP.6.3.8_1,0,0.27297163499805893
2018,02,ESP.6.3.9_1,0,0.27297163499805893
2018,02,ESP.6.4.2_1,0,0.2602666685127751
2018,02,ESP.6.4.3_1,0,0.2602666685127751
2018,02,ESP.6.4.4_1,0,0.2602666685127751
2018,02,ESP.6.4.6_1,0,0.2602666685127751
2018,02,ESP.6.4.7_1,0,0.2602666685127751
2018,02,ESP.8.1.1_1,0,0.26352313834736496
2018,02,ESP.8.1.2_1,0,0.26352313834736496
2018,02,ESP.8.1.3_1,0,0.26352313834736496
2018,02,ESP.8.1.4_1,0,0.26352313834736496
2018,02,ESP.8.1.5_1,0,0.26352313834736496
2018,02,EST.1.20.3_1,0,0.30541328929383094
2018,02,FRA.11.11.1_1,0,0.26672484350382913
2018,02,FRA.11.11.2_1,0,0.26672484350382913
2018,02,FRA.12.4.2_1,0,0.2775266131761439
2018,02,FRA.8.7.1_1,0,0.29746341705239066
2018,02,FRA.8.7.3_1,0,0.29746341705239066
2018,02,GBR.1.15.1_1,0,0.27297163499805893
2018,02,GBR.1.36.11_1,0,0.27450200609713465
2018,02,GBR.1.49.1_1,0,0.24127621974453722
2018,02,GTM.7.19_1,0,0.26513071171460745
2018,02,HKG.5_1,0,0.29197474077263813
2018,02,IND.11.1.1_1,0,0.28343665312788385
2018,02,IND.16.3.3_1,0,0.2760202658994212
2018,02,IND.20.15.8_1,0,0.24840633185509925
2018,02,IND.20.33.2_1,0,0.24840633185509925
2018,02,IND.25.1.1_1,0,0.28917057184232914
2018,02,IND.31.2.2_1,0,0.25695335184625445
2018,02,IND.31.30.1_1,0,0.28343665312788385
2018,02,IND.36.19.2_1,0,0.28050433629924987
2018,02,IRL.6.1_1,0,0.2819760814510878
2018,02,IRL.6.2_1,0,0.27142894774447635
2018,02,IRL.6.3_1,0,0.29197474077263813
