ID_2,est,se
ALB.11.2_1,0,0
ALB.5.1_1,0,0
AUT.3.14_1,0,0
AUT.3.22_1,0,0
AUT.3.3_1,0,0
AUT.3.9_1,0,0
AUT.4.1_1,0,0
AUT.4.12_1,0,0
AUT.4.15_1,0,0
AUT.4.16_1,0,0
AUT.4.17_1,0,0
AUT.4.2_1,0,0
AUT.4.4_1,0,0
AUT.4.6_1,0,0
AUT.4.7_1,0,0
AUT.4.8_1,0,0
AUT.6.12_1,0,0
AUT.6.3_1,0,0
AUT.6.4_1,0,0
AUT.6.7_1,0,0
AUT.9.1_1,0,0
BEL.2.1_1,0,0
BEL.2.2_1,0,0
BEL.2.4_1,0,0
BGR.15.1_1,0,0
BGR.2.10_1,0,0
BGR.24.11_1,0,0
BGR.5.1_1,0,0
DEU.3.1_1,0,0
ESP.1.1_1,0,0
ESP.1.2_1,0,0
ESP.1.3_1,0,0
ESP.1.4_1,0,0
ESP.1.5_1,0,0
ESP.1.6_1,0,0
ESP.1.7_1,0,0
ESP.1.8_1,0,0
ESP.10.1_1,0,0
ESP.10.2_1,0,0
ESP.10.3_1,0,0
ESP.11.1_1,0,0
ESP.11.2_1,0,0
ESP.12.1_1,0,0
ESP.12.2_1,0,0
ESP.12.3_1,0,0
ESP.12.4_1,0,0
ESP.13.1_1,0,0
ESP.14.1_1,0,0
ESP.14.2_1,0,0
ESP.15.1_1,0,0
ESP.16.1_1,0,0
ESP.16.2_1,0,0
ESP.16.3_1,0,0
ESP.17.1_1,0,0
ESP.18.1_1,0,0
ESP.2.1_1,0,0
ESP.2.2_1,0,0
ESP.2.3_1,0,0
ESP.3.1_1,0,0
ESP.4.1_1,0,0
ESP.4.2_1,0,0
ESP.4.3_1,0,0
ESP.4.4_1,0,0
ESP.4.5_1,0,0
ESP.5.1_1,0,0
ESP.5.2_1,0,0
ESP.5.3_1,0,0
ESP.5.4_1,0,0
ESP.5.5_1,0,0
ESP.5.6_1,0,0
ESP.5.7_1,0,0
ESP.5.8_1,0,0
ESP.5.9_1,0,0
ESP.6.1_1,0,0
ESP.6.2_1,0,0
ESP.6.3_1,0,0
ESP.6.4_1,0,0
ESP.7.1_1,0,0
ESP.7.2_1,0,0
ESP.8.1_1,0,0
ESP.9.1_1,0,0
FRA.10.10_1,0,0
FRA.11.11_1,0,0
FRA.11.8_1,0,0
FRA.13.5_1,0,0
FRA.9.1_1,0,0
GRC.1.1_1,0,0
GRC.3.1_1,0,0
GRC.6.1_1,0,0
HKG.2_1,0,0
HRV.20.31_1,0,0
HRV.4.7_1,0,0
HUN.10.2_1,0.122,0.32744957355785825
HUN.10.6_1,0.124,0.32974646735443996
HUN.12.1_1,0.116,0.3203851535989872
HUN.14.10_1,0.114,0.31797028965786267
HUN.14.11_1,0.101,0.3014795016081357
HUN.14.14_1,0.104,0.30541328929383094
HUN.14.15_1,0.115,0.31918157352340515
HUN.14.5_1,0.102,0.30279974849343533
HUN.14.6_1,0.111,0.3142893217686178
HUN.14.7_1,0.1,0.3001501125938321
HUN.15.2_1,0,0
HUN.15.7_1,0,0
HUN.18.8_1,0,0
HUN.19.2_1,0,0
HUN.2.3_1,0.143,0.3502480173729377
HUN.2.7_1,0,0
HUN.20.4_1,0,0
HUN.4.8_1,0,0
HUN.5.1_1,0.076,0.26513071171460745
HUN.6.7_1,0,0
IND.20.26_1,0,0
IND.32.9_1,0,0
ITA.1.1_1,0,0
ITA.1.2_1,0,0
ITA.1.3_1,0,0
ITA.1.4_1,0,0
ITA.10.1_1,0,0
ITA.10.10_1,0,0
ITA.10.11_1,0,0
ITA.10.12_1,0,0
ITA.10.2_1,0.07,0.25527468571161765
ITA.10.3_1,0,0
ITA.10.4_1,0,0
ITA.10.5_1,0,0
ITA.10.6_1,0,0
ITA.10.7_1,0,0
ITA.10.8_1,0,0
ITA.10.9_1,0,0
ITA.11.1_1,0,0
ITA.11.2_1,0,0
ITA.11.3_1,0,0
ITA.11.4_1,0,0
ITA.11.5_1,0,0
ITA.12.1_1,0,0
ITA.12.2_1,0,0
ITA.13.1_1,0,0
ITA.13.2_1,0,0
ITA.13.3_1,0,0
ITA.13.4_1,0,0
ITA.13.5_1,0,0
ITA.13.6_1,0,0
ITA.13.7_1,0,0
ITA.13.8_1,0,0
ITA.14.1_1,0,0
ITA.14.2_1,0,0
ITA.14.3_1,0,0
ITA.14.4_1,0,0
ITA.14.5_1,0,0
ITA.14.6_1,0,0
ITA.14.7_1,0,0
ITA.14.8_1,0,0
ITA.15.1_1,0,0
ITA.15.2_1,0,0
ITA.15.3_1,0,0
ITA.15.4_1,0,0
ITA.15.5_1,0,0
ITA.15.6_1,0,0
ITA.15.7_1,0,0
ITA.15.8_1,0,0
ITA.15.9_1,0,0
ITA.16.1_1,0,0
ITA.16.10_1,0,0
ITA.16.2_1,0,0
ITA.16.3_1,0,0
ITA.16.4_1,0,0
ITA.16.5_1,0,0
ITA.16.6_1,0,0
ITA.16.7_1,0,0
ITA.16.8_1,0,0
ITA.16.9_1,0,0
ITA.17.1_1,0,0
ITA.17.2_1,0.056,0.2300367729666649
ITA.18.1_1,0,0
ITA.18.2_1,0,0
ITA.19.1_1,0,0
ITA.2.1_1,0,0
ITA.2.2_1,0,0
ITA.2.3_1,0,0
ITA.2.4_1,0,0
ITA.2.5_1,0,0
ITA.2.6_1,0,0
ITA.20.1_1,0.093,0.290577761426155
ITA.20.2_1,0,0
ITA.20.3_1,0,0
ITA.20.4_1,0,0
ITA.20.5_1,0,0
ITA.20.6_1,0,0
ITA.20.7_1,0.052,0.2221381222243164
ITA.3.1_1,0,0
ITA.3.2_1,0,0
ITA.4.1_1,0,0
ITA.4.2_1,0,0
ITA.4.3_1,0,0
ITA.4.4_1,0,0
ITA.4.5_1,0,0
ITA.5.1_1,0,0
ITA.5.2_1,0,0
ITA.5.3_1,0,0
ITA.5.4_1,0,0
ITA.5.5_1,0,0
ITA.6.1_1,0,0
ITA.6.2_1,0,0
ITA.6.3_1,0,0
ITA.6.4_1,0,0
ITA.6.5_1,0,0
ITA.6.6_1,0,0
ITA.6.7_1,0,0
ITA.6.8_1,0,0
ITA.6.9_1,0,0
ITA.7.1_1,0,0
ITA.7.2_1,0,0
ITA.7.3_1,0,0
ITA.7.4_1,0,0
ITA.8.1_1,0,0
ITA.8.2_1,0,0
ITA.8.3_1,0,0
ITA.8.4_1,0,0
ITA.8.5_1,0,0
ITA.9.1_1,0,0
ITA.9.2_1,0,0
ITA.9.3_1,0,0
ITA.9.4_1,0,0
NLD.1.1_1,0,0
NLD.1.10_1,0,0
NLD.1.11_1,0,0
NLD.1.12_1,0,0
NLD.1.2_1,0,0
NLD.1.3_1,0,0
NLD.1.4_1,0,0
NLD.1.5_1,0,0
NLD.1.6_1,0,0
NLD.1.7_1,0,0
NLD.1.8_1,0,0
NLD.1.9_1,0,0
NLD.10.1_1,0,0
NLD.10.10_1,0,0
NLD.10.11_1,0,0
NLD.10.12_1,0,0
NLD.10.13_1,0,0
NLD.10.14_1,0,0
NLD.10.15_1,0,0
NLD.10.16_1,0,0
NLD.10.17_1,0,0
NLD.10.18_1,0,0
NLD.10.19_1,0,0
NLD.10.20_1,0,0
NLD.10.21_1,0,0
NLD.10.22_1,0,0
NLD.10.23_1,0,0
NLD.10.24_1,0,0
NLD.10.25_1,0,0
NLD.10.26_1,0,0
NLD.10.3_1,0,0
NLD.10.4_1,0,0
NLD.10.5_2,0,0
NLD.10.6_1,0,0
NLD.10.7_1,0,0
NLD.10.8_1,0,0
NLD.10.9_1,0,0
NLD.11.12_1,0,0
NLD.11.13_1,0,0
NLD.11.14_1,0,0
NLD.11.16_1,0,0
NLD.11.18_1,0,0
NLD.11.21_1,0,0
NLD.11.22_1,0,0
NLD.11.23_1,0,0
NLD.11.24_1,0,0
NLD.11.25_1,0,0
NLD.11.26_1,0,0
NLD.11.27_1,0,0
NLD.11.28_1,0,0
NLD.11.3_1,0,0
NLD.11.30_1,0,0
NLD.11.31_1,0,0
NLD.11.32_1,0,0
NLD.11.33_1,0,0
NLD.11.34_1,0,0
NLD.11.35_1,0,0
NLD.11.36_1,0,0
NLD.11.37_1,0,0
NLD.11.4_1,0,0
NLD.11.6_1,0,0
NLD.11.7_1,0,0
NLD.11.8_1,0,0
NLD.12.1_1,0,0
NLD.12.10_1,0,0
NLD.12.11_1,0,0
NLD.12.12_1,0,0
NLD.12.13_1,0,0
NLD.12.2_1,0,0
NLD.12.3_1,0,0
NLD.12.4_1,0,0
NLD.12.5_1,0,0
NLD.12.6_1,0,0
NLD.12.7_1,0,0
NLD.12.8_1,0,0
