year,month,ID_2,est,se
2019,09,ESP.1.1_1,0,0
2019,09,ESP.1.2_1,0,0
2019,09,ESP.1.3_1,0,0
2019,09,ESP.1.4_1,0,0
2019,09,ESP.1.5_1,0,0
2019,09,ESP.1.6_1,0,0
2019,09,ESP.1.7_1,0,0
2019,09,ESP.1.8_1,0,0
2019,09,ESP.10.1_1,0,0
2019,09,ESP.10.2_1,0,0
2019,09,ESP.10.3_1,0,0
2019,09,ESP.11.1_1,0,0
2019,09,ESP.11.2_1,0,0
2019,09,ESP.12.1_1,0,0
2019,09,ESP.12.2_1,0,0
2019,09,ESP.12.3_1,0,0
2019,09,ESP.12.4_1,0,0
2019,09,ESP.13.1_1,0,0
2019,09,ESP.14.1_1,0,0
2019,09,ESP.14.2_1,0,0
2019,09,ESP.15.1_1,0,0
2019,09,ESP.16.1_1,0,0
2019,09,ESP.16.2_1,0.044,0.20519772441746548
2019,09,ESP.16.3_1,0.027,0.162164414398774
2019,09,ESP.17.1_1,0.437,0.4962633144584408
2019,09,ESP.18.1_1,0,0
2019,09,ESP.2.1_1,0,0
2019,09,ESP.2.2_1,0,0
2019,09,ESP.2.3_1,0,0
2019,09,ESP.3.1_1,0.052,0.22213812222431642
2019,09,ESP.4.1_1,0,0
2019,09,ESP.4.2_1,0,0
2019,09,ESP.4.3_1,0,0
2019,09,ESP.4.4_1,0,0
2019,09,ESP.4.5_1,0,0
2019,09,ESP.5.1_1,0,0
2019,09,ESP.5.2_1,0,0
2019,09,ESP.5.3_1,0,0
2019,09,ESP.5.4_1,0,0
2019,09,ESP.5.5_1,0,0
2019,09,ESP.5.6_1,0,0
2019,09,ESP.5.7_1,0,0
2019,09,ESP.5.8_1,0,0
2019,09,ESP.5.9_1,0,0
2019,09,ESP.6.1_1,0,0
2019,09,ESP.6.2_1,0,0
2019,09,ESP.6.3_1,0,0
2019,09,ESP.6.4_1,0,0
2019,09,ESP.7.1_1,0,0
2019,09,ESP.7.2_1,0,0
2019,09,ESP.8.1_1,0,0
2019,09,ESP.9.1_1,0,0
