year,month,ID_2,est,se
2017,06,ESP.1.1_1,0,0
2017,06,ESP.1.2_1,0,0
2017,06,ESP.1.3_1,0,0
2017,06,ESP.1.4_1,0,0
2017,06,ESP.1.5_1,0,0
2017,06,ESP.1.6_1,0,0
2017,06,ESP.1.7_1,0,0
2017,06,ESP.1.8_1,0,0
2017,06,ESP.10.1_1,0,0
2017,06,ESP.10.2_1,0,0
2017,06,ESP.10.3_1,0,0
2017,06,ESP.11.1_1,0,0
2017,06,ESP.11.2_1,0,0
2017,06,ESP.12.1_1,0,0
2017,06,ESP.12.2_1,0,0
2017,06,ESP.12.3_1,0,0
2017,06,ESP.12.4_1,0,0
2017,06,ESP.13.1_1,0,0
2017,06,ESP.14.1_1,0,0
2017,06,ESP.14.2_1,0,0
2017,06,ESP.15.1_1,0,0
2017,06,ESP.16.1_1,0,0
2017,06,ESP.16.2_1,0.037,0.1888562063228706
2017,06,ESP.16.3_1,0.026,0.15921478998305827
2017,06,ESP.17.1_1,0.204,0.40317061716666125
2017,06,ESP.18.1_1,0,0
2017,06,ESP.2.1_1,0,0
2017,06,ESP.2.2_1,0,0
2017,06,ESP.2.3_1,0,0
2017,06,ESP.3.1_1,0.019,0.13659303663678343
2017,06,ESP.4.1_1,0,0
2017,06,ESP.4.2_1,0,0
2017,06,ESP.4.3_1,0,0
2017,06,ESP.4.4_1,0,0
2017,06,ESP.4.5_1,0,0
2017,06,ESP.5.1_1,0,0
2017,06,ESP.5.2_1,0,0
2017,06,ESP.5.3_1,0,0
2017,06,ESP.5.4_1,0,0
2017,06,ESP.5.5_1,0,0
2017,06,ESP.5.6_1,0,0
2017,06,ESP.5.7_1,0,0
2017,06,ESP.5.8_1,0,0
2017,06,ESP.5.9_1,0,0
2017,06,ESP.6.1_1,0,0
2017,06,ESP.6.2_1,0,0
2017,06,ESP.6.3_1,0,0
2017,06,ESP.6.4_1,0,0
2017,06,ESP.7.1_1,0,0
2017,06,ESP.7.2_1,0,0
2017,06,ESP.8.1_1,0,0
2017,06,ESP.9.1_1,0,0
